# O+CO2(ji)->O+CO2(jf) molscat cross sections, CS8_JMAX100 approx. (written on 04/29/2019);
# E=23240.000000 (1/cm) = 2.88139274742 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0   0 1.098992e+02
  0   2 8.121527e+00
  0   4 2.659110e+00
  0   6 2.438170e+00
  0   8 1.814357e+00
  0  10 1.417853e+00
  0  12 1.543560e+00
  0  14 1.262260e+00
  0  16 1.021364e+00
  0  18 1.264517e+00
  0  20 1.033845e+00
  0  22 9.197747e-01
  0  24 1.007726e+00
  0  26 8.829343e-01
  0  28 7.410463e-01
  0  30 8.695827e-01
  0  32 7.607577e-01
  0  34 7.128690e-01
  0  36 7.990700e-01
  0  38 6.788900e-01
  0  40 6.549743e-01
  0  42 7.227037e-01
  0  44 7.304137e-01
  0  46 6.335490e-01
  0  48 6.546233e-01
  0  50 6.541637e-01
  0  52 6.065087e-01
  0  54 6.412407e-01
  0  56 6.186757e-01
  0  58 6.014187e-01
  0  60 5.674263e-01
  0  62 5.966350e-01
  0  64 4.974140e-01
  0  66 4.809337e-01
  0  68 4.896723e-01
  0  70 4.956680e-01
  0  72 4.714897e-01
  0  74 4.854610e-01
  0  76 4.346907e-01
  0  78 4.206207e-01
  0  80 3.888110e-01
  0  82 4.310757e-01
  0  84 4.051337e-01
  0  86 4.198330e-01
  0  88 4.408250e-01
  0  90 3.966933e-01
  0  92 4.081957e-01
  0  94 4.502727e-01
  0  96 3.363403e-01
  0  98 3.520720e-01
  0 100 6.066720e-01
  1   1 1.131678e+02
  1   3 6.053387e+00
  1   5 2.620690e+00
  1   7 2.171490e+00
  1   9 1.634693e+00
  1  11 1.451400e+00
  1  13 1.369570e+00
  1  15 1.127691e+00
  1  17 1.136000e+00
  1  19 1.128393e+00
  1  21 9.713110e-01
  1  23 9.486603e-01
  1  25 9.161497e-01
  1  27 8.281533e-01
  1  29 8.341683e-01
  1  31 8.093593e-01
  1  33 7.259253e-01
  1  35 7.757670e-01
  1  37 7.466433e-01
  1  39 6.563747e-01
  1  41 6.853977e-01
  1  43 7.497310e-01
  1  45 6.928317e-01
  1  47 6.252697e-01
  1  49 7.019280e-01
  1  51 6.440347e-01
  1  53 5.923580e-01
  1  55 6.044060e-01
  1  57 6.222300e-01
  1  59 5.703753e-01
  1  61 5.917387e-01
