# O+CO2(ji)->O+CO2(jf) molscat cross sections, CS8_JMAX100 approx. (written on 04/29/2019);
# E=5240.000000 (1/cm) = 0.649677194341 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0   0 1.476552e+02
  0   2 1.684320e+01
  0   4 5.107130e+00
  0   6 3.556627e+00
  0   8 2.750300e+00
  0  10 1.940847e+00
  0  12 2.015880e+00
  0  14 1.778223e+00
  0  16 1.384607e+00
  0  18 1.489140e+00
  0  20 1.233807e+00
  0  22 1.061535e+00
  0  24 1.200730e+00
  0  26 1.040957e+00
  0  28 8.585807e-01
  0  30 9.972777e-01
  0  32 8.913910e-01
  0  34 7.116627e-01
  0  36 8.100870e-01
  0  38 7.394677e-01
  0  40 5.947430e-01
  0  42 6.563603e-01
  0  44 6.596107e-01
  0  46 5.428953e-01
  0  48 5.185790e-01
  0  50 5.536680e-01
  0  52 5.007073e-01
  0  54 4.328840e-01
  0  56 4.573913e-01
  0  58 4.417643e-01
  0  60 3.767193e-01
  0  62 3.607493e-01
  0  64 3.962010e-01
  0  66 3.626197e-01
  0  68 3.088997e-01
  0  70 3.174760e-01
  0  72 3.227967e-01
  0  74 2.807103e-01
  0  76 2.618863e-01
  0  78 2.394793e-01
  0  80 2.437700e-01
  0  82 2.418930e-01
  0  84 2.127740e-01
  0  86 2.072843e-01
  0  88 1.871090e-01
  0  90 1.774620e-01
  0  92 1.651347e-01
  0  94 1.919063e-01
  0  96 1.472657e-01
  0  98 6.525360e-02
  0 100 1.124826e-02
  1   1 1.542296e+02
  1   3 1.196807e+01
  1   5 4.566047e+00
  1   7 3.164803e+00
  1   9 2.357240e+00
  1  11 2.044323e+00
  1  13 1.903983e+00
  1  15 1.609867e+00
  1  17 1.495083e+00
  1  19 1.430543e+00
  1  21 1.199920e+00
  1  23 1.179430e+00
  1  25 1.146797e+00
  1  27 9.990733e-01
  1  29 9.537660e-01
  1  31 9.707520e-01
  1  33 8.345700e-01
  1  35 7.802837e-01
  1  37 8.067987e-01
  1  39 7.015130e-01
  1  41 6.384613e-01
  1  43 6.536607e-01
  1  45 6.088433e-01
  1  47 5.241813e-01
  1  49 5.478243e-01
  1  51 5.412187e-01
  1  53 4.613033e-01
  1  55 4.576070e-01
  1  57 4.713607e-01
  1  59 4.155387e-01
  1  61 3.814287e-01
  1  63 3.847773e-01
  1  65 3.667150e-01
  1  67 3.358387e-01
  1  69 3.227177e-01
  1  71 3.082923e-01
  1  73 2.966297e-01
  1  75 2.811207e-01
  1  77 2.515087e-01
  1  79 2.474027e-01
  1  81 2.375393e-01
  1  83 2.242400e-01
  1  85 2.134970e-01
  1  87 1.942933e-01
  1  89 1.910107e-01
  1  91 1.684177e-01
  1  93 1.969280e-01
  1  95 1.680523e-01
  1  97 8.709167e-02
  1  99 1.713025e-02
  2   0 3.370140e+00
  2   2 1.534244e+02
  2   4 1.058282e+01
  2   6 4.239620e+00
  2   8 2.841440e+00
  2  10 2.331397e+00
  2  12 1.931183e+00
  2  14 1.806617e+00
  2  16 1.633183e+00
  2  18 1.419967e+00
  2  20 1.375467e+00
  2  22 1.309327e+00
  2  24 1.117343e+00
  2  26 1.109655e+00
  2  28 1.083429e+00
  2  30 9.371977e-01
  2  32 9.268460e-01
  2  34 8.811610e-01
  2  36 7.833150e-01
  2  38 7.552783e-01
  2  40 7.430753e-01
  2  42 6.599160e-01
  2  44 6.204463e-01
  2  46 5.984230e-01
  2  48 5.489747e-01
  2  50 5.309413e-01
  2  52 4.999247e-01
  2  54 4.818200e-01
  2  56 4.794477e-01
  2  58 4.478380e-01
  2  60 4.092183e-01
  2  62 3.873627e-01
  2  64 3.704220e-01
  2  66 3.500373e-01
  2  68 3.251663e-01
  2  70 3.202793e-01
  2  72 3.001697e-01
  2  74 2.809820e-01
  2  76 2.792503e-01
  2  78 2.528110e-01
  2  80 2.380813e-01
  2  82 2.301077e-01
  2  84 2.096977e-01
  2  86 2.095433e-01
  2  88 1.897433e-01
  2  90 1.789293e-01
  2  92 1.644897e-01
  2  94 1.913923e-01
  2  96 1.470523e-01
  2  98 6.643893e-02
  2 100 1.172255e-02
  3   1 5.132990e+00
  3   3 1.533304e+02
  3   5 1.005932e+01
  3   7 3.745897e+00
  3   9 2.805067e+00
  3  11 2.272600e+00
  3  13 1.818333e+00
  3  15 1.791430e+00
  3  17 1.561547e+00
  3  19 1.365420e+00
  3  21 1.422493e+00
  3  23 1.237220e+00
  3  25 1.074538e+00
  3  27 1.152547e+00
  3  29 1.023385e+00
  3  31 9.150660e-01
  3  33 9.575400e-01
  3  35 8.721993e-01
  3  37 7.885237e-01
  3  39 7.882273e-01
  3  41 7.363043e-01
  3  43 6.459633e-01
  3  45 6.342847e-01
  3  47 6.134593e-01
  3  49 5.708490e-01
  3  51 5.327823e-01
  3  53 5.052623e-01
  3  55 4.970080e-01
  3  57 4.469083e-01
  3  59 4.143363e-01
  3  61 4.014760e-01
  3  63 3.882090e-01
  3  65 3.630980e-01
  3  67 3.540130e-01
  3  69 3.401753e-01
  3  71 3.032673e-01
  3  73 2.870067e-01
  3  75 2.872550e-01
  3  77 2.671950e-01
  3  79 2.515573e-01
  3  81 2.321963e-01
  3  83 2.175773e-01
  3  85 2.137110e-01
  3  87 1.952240e-01
  3  89 1.938430e-01
  3  91 1.692903e-01
  3  93 1.968877e-01
  3  95 1.684110e-01
  3  97 8.888453e-02
  3  99 1.788360e-02
  4   0 5.683057e-01
  4   2 5.885477e+00
  4   4 1.534185e+02
  4   6 9.440420e+00
  4   8 3.732727e+00
  4  10 2.709633e+00
  4  12 2.144970e+00
  4  14 1.885673e+00
  4  16 1.717710e+00
  4  18 1.487123e+00
  4  20 1.418180e+00
  4  22 1.360300e+00
  4  24 1.157577e+00
  4  26 1.121339e+00
  4  28 1.105659e+00
  4  30 9.849280e-01
  4  32 9.301513e-01
  4  34 9.402833e-01
  4  36 8.547107e-01
  4  38 7.813220e-01
  4  40 7.771160e-01
  4  42 7.158563e-01
  4  44 6.524910e-01
  4  46 6.394840e-01
  4  48 6.119820e-01
  4  50 5.564837e-01
  4  52 5.382193e-01
  4  54 5.197890e-01
  4  56 4.651967e-01
  4  58 4.265633e-01
  4  60 4.123713e-01
  4  62 3.875663e-01
  4  64 3.773463e-01
  4  66 3.622387e-01
  4  68 3.441430e-01
  4  70 3.340203e-01
  4  72 3.056397e-01
  4  74 2.844187e-01
  4  76 2.808910e-01
  4  78 2.563430e-01
  4  80 2.391197e-01
  4  82 2.282100e-01
  4  84 2.087520e-01
  4  86 2.098717e-01
  4  88 1.901810e-01
  4  90 1.808763e-01
  4  92 1.654507e-01
  4  94 1.907397e-01
  4  96 1.484647e-01
  4  98 6.876533e-02
  4 100 1.243765e-02
  5   1 1.247890e+00
  5   3 6.409997e+00
  5   5 1.533483e+02
  5   7 9.226580e+00
  5   9 3.702130e+00
  5  11 2.566953e+00
  5  13 2.093607e+00
  5  15 1.795933e+00
  5  17 1.675200e+00
  5  19 1.505837e+00
  5  21 1.354280e+00
  5  23 1.298100e+00
  5  25 1.217077e+00
  5  27 1.081154e+00
  5  29 1.059225e+00
  5  31 1.006036e+00
  5  33 9.192677e-01
  5  35 9.123670e-01
  5  37 8.636837e-01
  5  39 7.638977e-01
  5  41 7.467573e-01
  5  43 7.198120e-01
  5  45 6.431563e-01
  5  47 6.259280e-01
  5  49 5.866603e-01
  5  51 5.523223e-01
  5  53 5.322540e-01
  5  55 4.949573e-01
  5  57 4.492943e-01
  5  59 4.274697e-01
  5  61 4.096800e-01
  5  63 3.869607e-01
  5  65 3.712957e-01
  5  67 3.533013e-01
  5  69 3.427040e-01
  5  71 3.208323e-01
  5  73 2.988653e-01
  5  75 2.829973e-01
  5  77 2.593230e-01
  5  79 2.546687e-01
  5  81 2.368823e-01
  5  83 2.242323e-01
  5  85 2.140423e-01
  5  87 1.945573e-01
  5  89 1.938010e-01
  5  91 1.714333e-01
  5  93 1.960480e-01
  5  95 1.697893e-01
  5  97 9.232247e-02
  5  99 1.907307e-02
  6   0 2.744450e-01
  6   2 1.635010e+00
  6   4 6.546427e+00
  6   6 1.535595e+02
  6   8 9.102787e+00
  6  10 3.498687e+00
  6  12 2.532860e+00
  6  14 2.055753e+00
  6  16 1.717960e+00
  6  18 1.681583e+00
  6  20 1.480290e+00
  6  22 1.298387e+00
  6  24 1.312293e+00
  6  26 1.183753e+00
  6  28 1.055686e+00
  6  30 1.074871e+00
  6  32 9.802597e-01
  6  34 8.926007e-01
  6  36 9.067817e-01
  6  38 8.349800e-01
  6  40 7.539443e-01
  6  42 7.498947e-01
  6  44 7.008087e-01
  6  46 6.327833e-01
  6  48 6.077927e-01
  6  50 5.746603e-01
  6  52 5.556177e-01
  6  54 5.107270e-01
  6  56 4.763360e-01
  6  58 4.590823e-01
  6  60 4.305943e-01
  6  62 3.908617e-01
  6  64 3.789213e-01
  6  66 3.583167e-01
  6  68 3.377343e-01
  6  70 3.372883e-01
  6  72 3.169473e-01
  6  74 2.888470e-01
  6  76 2.730427e-01
  6  78 2.525137e-01
  6  80 2.454267e-01
  6  82 2.344590e-01
  6  84 2.136583e-01
  6  86 2.094760e-01
  6  88 1.887723e-01
  6  90 1.827950e-01
  6  92 1.673600e-01
  6  94 1.902833e-01
  6  96 1.508490e-01
  6  98 7.247940e-02
  6 100 1.356570e-02
  7   1 6.355170e-01
  7   3 1.753837e+00
  7   5 6.779327e+00
  7   7 1.537112e+02
  7   9 8.848397e+00
  7  11 3.464197e+00
  7  13 2.468903e+00
  7  15 1.993203e+00
  7  17 1.759080e+00
  7  19 1.650837e+00
  7  21 1.423423e+00
  7  23 1.330727e+00
  7  25 1.297880e+00
  7  27 1.131079e+00
  7  29 1.073313e+00
  7  31 1.050958e+00
  7  33 9.616850e-01
  7  35 9.132577e-01
  7  37 8.893980e-01
  7  39 8.295407e-01
  7  41 7.554420e-01
  7  43 7.299267e-01
  7  45 6.782593e-01
  7  47 6.352443e-01
  7  49 6.023150e-01
  7  51 5.775083e-01
  7  53 5.476253e-01
  7  55 4.930400e-01
  7  57 4.719293e-01
  7  59 4.420970e-01
  7  61 4.097253e-01
  7  63 3.927233e-01
  7  65 3.694127e-01
  7  67 3.556123e-01
  7  69 3.467530e-01
  7  71 3.209133e-01
  7  73 3.054760e-01
  7  75 2.867753e-01
  7  77 2.601880e-01
  7  79 2.536133e-01
  7  81 2.380710e-01
  7  83 2.264000e-01
  7  85 2.181157e-01
  7  87 1.951073e-01
  7  89 1.963863e-01
  7  91 1.736523e-01
  7  93 1.955423e-01
  7  95 1.710610e-01
  7  97 9.718787e-02
  7  99 2.102074e-02
  8   0 1.626543e-01
  8   2 8.398477e-01
  8   4 1.983840e+00
  8   6 6.976593e+00
  8   8 1.537252e+02
  8  10 8.741567e+00
  8  12 3.449863e+00
  8  14 2.393707e+00
  8  16 1.957687e+00
  8  18 1.739907e+00
  8  20 1.607187e+00
  8  22 1.413673e+00
  8  24 1.312097e+00
  8  26 1.255787e+00
  8  28 1.132520e+00
  8  30 1.042804e+00
  8  32 1.035411e+00
  8  34 9.673233e-01
  8  36 8.777017e-01
  8  38 8.718053e-01
  8  40 8.236807e-01
  8  42 7.425880e-01
  8  44 7.123150e-01
  8  46 6.796663e-01
  8  48 6.237503e-01
  8  50 5.864510e-01
  8  52 5.658187e-01
  8  54 5.252293e-01
  8  56 4.965813e-01
  8  58 4.655417e-01
  8  60 4.233877e-01
  8  62 4.113700e-01
  8  64 3.834080e-01
  8  66 3.593863e-01
  8  68 3.528957e-01
  8  70 3.382053e-01
  8  72 3.099907e-01
  8  74 2.969910e-01
  8  76 2.871703e-01
  8  78 2.589663e-01
  8  80 2.463300e-01
  8  82 2.313927e-01
  8  84 2.163443e-01
  8  86 2.125490e-01
  8  88 1.907073e-01
  8  90 1.865013e-01
  8  92 1.690923e-01
  8  94 1.891620e-01
  8  96 1.532037e-01
  8  98 7.769520e-02
  8 100 1.532716e-02
  9   1 3.746513e-01
  9   3 1.039488e+00
  9   5 2.152980e+00
  9   7 7.003403e+00
  9   9 1.333463e+02
  9  11 7.968793e+00
  9  13 2.948330e+00
  9  15 2.103063e+00
  9  17 1.707677e+00
  9  19 1.474910e+00
  9  21 1.412990e+00
  9  23 1.255670e+00
  9  25 1.147490e+00
  9  27 1.120217e+00
  9  29 1.010530e+00
  9  31 9.324477e-01
  9  33 9.647410e-01
  9  35 8.672880e-01
  9  37 7.967860e-01
  9  39 8.127843e-01
  9  41 7.543260e-01
  9  43 6.800497e-01
  9  45 6.599760e-01
  9  47 6.267000e-01
  9  49 5.696257e-01
  9  51 5.356033e-01
  9  53 5.264987e-01
  9  55 5.009377e-01
  9  57 4.675367e-01
  9  59 4.246020e-01
  9  61 4.086343e-01
  9  63 3.904603e-01
  9  65 3.580970e-01
  9  67 3.521917e-01
  9  69 3.390053e-01
  9  71 3.097087e-01
  9  73 2.967013e-01
  9  75 2.909730e-01
  9  77 2.677160e-01
  9  79 2.546627e-01
  9  81 2.301857e-01
  9  83 2.204940e-01
  9  85 2.152483e-01
  9  87 1.933413e-01
  9  89 1.951863e-01
  9  91 1.742053e-01
  9  93 1.909483e-01
  9  95 1.689943e-01
  9  97 1.007512e-01
  9  99 2.288941e-02
 10   0 9.318467e-02
 10   2 5.594280e-01
 10   4 1.169117e+00
 10   6 2.176910e+00
 10   8 7.096710e+00
 10  10 1.182365e+02
 10  12 7.351320e+00
 10  14 2.668493e+00
 10  16 1.880447e+00
 10  18 1.524227e+00
 10  20 1.304727e+00
