# O+CO2(ji)->O+CO2(jf) molscat cross sections, CS8_JMAX100 approx. (written on 04/29/2019);
# E=7240.000000 (1/cm) = 0.897645589127 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0   0 1.467434e+02
  0   2 1.414487e+01
  0   4 4.254093e+00
  0   6 3.308797e+00
  0   8 2.514993e+00
  0  10 1.792433e+00
  0  12 2.112293e+00
  0  14 1.759357e+00
  0  16 1.296500e+00
  0  18 1.415423e+00
  0  20 1.342703e+00
  0  22 1.130832e+00
  0  24 1.151657e+00
  0  26 1.074689e+00
  0  28 9.363603e-01
  0  30 9.600977e-01
  0  32 8.208803e-01
  0  34 7.849243e-01
  0  36 8.188130e-01
  0  38 7.178780e-01
  0  40 6.260207e-01
  0  42 6.888090e-01
  0  44 6.704367e-01
  0  46 5.308003e-01
  0  48 5.907820e-01
  0  50 5.909717e-01
  0  52 4.654663e-01
  0  54 4.655943e-01
  0  56 4.983537e-01
  0  58 4.520110e-01
  0  60 3.845513e-01
  0  62 4.270053e-01
  0  64 4.202013e-01
  0  66 3.667317e-01
  0  68 3.607603e-01
  0  70 3.830430e-01
  0  72 3.358440e-01
  0  74 3.040130e-01
  0  76 3.060370e-01
  0  78 3.042543e-01
  0  80 3.094213e-01
  0  82 2.910970e-01
  0  84 2.601727e-01
  0  86 2.644853e-01
  0  88 2.627927e-01
  0  90 2.340653e-01
  0  92 2.392010e-01
  0  94 2.485840e-01
  0  96 2.352037e-01
  0  98 2.576147e-01
  0 100 1.502289e-01
  1   1 1.524081e+02
  1   3 1.020484e+01
  1   5 3.822677e+00
  1   7 2.939683e+00
  1   9 2.145743e+00
  1  11 1.920427e+00
  1  13 1.921820e+00
  1  15 1.506480e+00
  1  17 1.363910e+00
  1  19 1.388963e+00
  1  21 1.261620e+00
  1  23 1.138006e+00
  1  25 1.129083e+00
  1  27 1.089852e+00
  1  29 9.741723e-01
  1  31 9.098577e-01
  1  33 8.063827e-01
  1  35 8.182137e-01
  1  37 7.965927e-01
  1  39 7.134233e-01
  1  41 6.662183e-01
  1  43 6.925130e-01
  1  45 6.542060e-01
  1  47 5.571563e-01
  1  49 5.981563e-01
  1  51 5.691007e-01
  1  53 4.805027e-01
  1  55 4.997750e-01
  1  57 4.891147e-01
  1  59 4.342880e-01
  1  61 4.273153e-01
  1  63 4.364577e-01
  1  65 3.912830e-01
  1  67 3.774143e-01
  1  69 3.807813e-01
  1  71 3.541970e-01
  1  73 3.291890e-01
  1  75 3.160213e-01
  1  77 3.003640e-01
  1  79 3.053340e-01
  1  81 2.959507e-01
  1  83 2.694780e-01
  1  85 2.786573e-01
  1  87 2.716773e-01
  1  89 2.382133e-01
  1  91 2.548950e-01
  1  93 2.505930e-01
  1  95 2.359193e-01
  1  97 2.654247e-01
  1  99 1.630226e-01
  2   0 2.829883e+00
  2   2 1.517472e+02
  2   4 9.086113e+00
  2   6 3.559613e+00
  2   8 2.526163e+00
  2  10 2.181237e+00
  2  12 1.883213e+00
  2  14 1.668477e+00
  2  16 1.537270e+00
  2  18 1.374893e+00
  2  20 1.334247e+00
  2  22 1.238347e+00
  2  24 1.082242e+00
  2  26 1.155057e+00
  2  28 1.093154e+00
  2  30 9.204813e-01
  2  32 9.208163e-01
  2  34 8.908603e-01
  2  36 7.848270e-01
  2  38 7.572060e-01
  2  40 7.748757e-01
  2  42 6.886363e-01
  2  44 6.737037e-01
  2  46 6.417173e-01
  2  48 5.854370e-01
  2  50 5.678003e-01
  2  52 5.205590e-01
  2  54 5.134450e-01
  2  56 5.266053e-01
  2  58 4.992777e-01
  2  60 4.350490e-01
  2  62 4.485063e-01
  2  64 4.219350e-01
  2  66 3.804343e-01
  2  68 3.778787e-01
  2  70 3.704247e-01
  2  72 3.398877e-01
