# O+CO2(ji)->O+CO2(jf) molscat cross sections, CS8_JMAX100 approx. (written on 04/29/2019);
# E=35240.000000 (1/cm) = 4.36920311614 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0   0 9.143397e+01
  0   2 6.882287e+00
  0   4 2.385953e+00
  0   6 2.341293e+00
  0   8 1.804223e+00
  0  10 1.316827e+00
  0  12 1.427857e+00
  0  14 1.244900e+00
  0  16 9.814823e-01
  0  18 1.158737e+00
  0  20 9.291343e-01
  0  22 8.478880e-01
  0  24 9.106623e-01
  0  26 8.806697e-01
  0  28 7.100617e-01
  0  30 8.645700e-01
  0  32 7.074963e-01
  0  34 7.339603e-01
  0  36 8.078750e-01
  0  38 6.550910e-01
  0  40 5.970923e-01
  0  42 7.259967e-01
  0  44 6.869157e-01
  0  46 5.641900e-01
  0  48 6.538230e-01
  0  50 5.765003e-01
  0  52 5.803727e-01
  0  54 5.597283e-01
  0  56 5.581947e-01
  0  58 5.328147e-01
  0  60 5.530310e-01
  0  62 5.711623e-01
  0  64 5.489253e-01
  0  66 5.219023e-01
  0  68 5.530187e-01
  0  70 4.984277e-01
  0  72 5.061917e-01
  0  74 4.754237e-01
  0  76 4.511533e-01
  0  78 4.855830e-01
  0  80 4.870217e-01
  0  82 4.471173e-01
  0  84 4.006240e-01
  0  86 4.511870e-01
  0  88 4.717620e-01
  0  90 4.879367e-01
  0  92 4.399690e-01
  0  94 4.222753e-01
  0  96 3.765830e-01
  0  98 4.604817e-01
  0 100 6.633243e-01
  1   1 9.420110e+01
  1   3 5.199837e+00
  1   5 2.386537e+00
  1   7 2.125807e+00
  1   9 1.541933e+00
  1  11 1.356963e+00
  1  13 1.302703e+00
  1  15 1.126240e+00
  1  17 1.055583e+00
  1  19 1.023177e+00
  1  21 8.963450e-01
  1  23 8.851880e-01
  1  25 8.742973e-01
  1  27 7.809923e-01
  1  29 8.276043e-01
  1  31 7.872470e-01
  1  33 7.250770e-01
  1  35 7.587273e-01
  1  37 7.406463e-01
  1  39 6.259093e-01
  1  41 6.778477e-01
  1  43 7.229300e-01
  1  45 6.211737e-01
  1  47 6.060473e-01
  1  49 6.540857e-01
  1  51 6.186250e-01
  1  53 5.391367e-01
  1  55 5.856523e-01
  1  57 5.464940e-01
  1  59 5.636193e-01
  1  61 5.667067e-01
  1  63 5.901530e-01
  1  65 5.759960e-01
  1  67 5.507377e-01
  1  69 5.187100e-01
  1  71 5.409640e-01
  1  73 5.061343e-01
  1  75 4.728643e-01
  1  77 4.687247e-01
  1  79 4.979897e-01
  1  81 4.724917e-01
  1  83 4.416853e-01
  1  85 4.511777e-01
  1  87 4.411090e-01
  1  89 4.846243e-01
  1  91 4.611927e-01
  1  93 4.216857e-01
  1  95 3.498927e-01
  1  97 4.590003e-01
  1  99 6.886027e-01
  2   0 1.376548e+00
  2   2 9.404897e+01
  2   4 4.876683e+00
  2   6 2.254277e+00
  2   8 1.893477e+00
  2  10 1.559657e+00
  2  12 1.323323e+00
  2  14 1.232993e+00
  2  16 1.177403e+00
  2  18 9.971877e-01
  2  20 9.919467e-01
  2  22 8.942730e-01
  2  24 8.559407e-01
  2  26 8.128973e-01
  2  28 8.189050e-01
  2  30 7.629843e-01
  2  32 7.567557e-01
  2  34 7.573923e-01
  2  36 7.223980e-01
  2  38 7.091987e-01
  2  40 6.527833e-01
  2  42 6.887690e-01
  2  44 6.424483e-01
  2  46 6.103030e-01
  2  48 5.990780e-01
  2  50 5.904690e-01
  2  52 5.871770e-01
  2  54 5.213663e-01
  2  56 6.060537e-01
  2  58 5.489170e-01
  2  60 5.712043e-01
  2  62 5.552473e-01
  2  64 5.902400e-01
  2  66 5.297693e-01
  2  68 5.642897e-01
  2  70 5.414657e-01
  2  72 5.038190e-01
  2  74 5.005417e-01
  2  76 4.975450e-01
  2  78 5.190387e-01
  2  80 4.961197e-01
  2  82 4.658060e-01
  2  84 4.241540e-01
  2  86 4.455027e-01
  2  88 4.555657e-01
  2  90 4.681100e-01
  2  92 4.303030e-01
  2  94 3.976717e-01
  2  96 3.590503e-01
  2  98 4.355740e-01
  2 100 6.696240e-01
  3   1 2.228747e+00
  3   3 9.418287e+01
  3   5 4.655510e+00
  3   7 2.143367e+00
  3   9 1.856100e+00
  3  11 1.510217e+00
  3  13 1.226310e+00
  3  15 1.252860e+00
  3  17 1.115743e+00
  3  19 9.670877e-01
  3  21 1.017165e+00
  3  23 9.240933e-01
  3  25 8.341713e-01
  3  27 8.626080e-01
  3  29 8.355843e-01
  3  31 7.100777e-01
  3  33 7.691910e-01
  3  35 7.018920e-01
  3  37 6.842627e-01
  3  39 6.693253e-01
  3  41 6.708780e-01
  3  43 6.543153e-01
  3  45 6.331010e-01
  3  47 6.282503e-01
  3  49 6.162303e-01
  3  51 6.166767e-01
  3  53 5.381493e-01
  3  55 5.701973e-01
  3  57 5.532140e-01
  3  59 5.612910e-01
  3  61 5.461967e-01
  3  63 5.943983e-01
  3  65 5.706670e-01
  3  67 5.486580e-01
  3  69 5.323493e-01
  3  71 5.323393e-01
  3  73 5.201083e-01
  3  75 5.079123e-01
  3  77 5.038677e-01
  3  79 4.940473e-01
  3  81 4.889693e-01
  3  83 4.651123e-01
  3  85 4.639293e-01
  3  87 4.606170e-01
  3  89 4.918140e-01
  3  91 4.469367e-01
  3  93 4.034037e-01
  3  95 3.663703e-01
  3  97 4.580783e-01
  3  99 6.895610e-01
  4   0 2.651647e-01
  4   2 2.709690e+00
  4   4 9.425887e+01
  4   6 4.501613e+00
  4   8 2.118303e+00
  4  10 1.812960e+00
  4  12 1.431007e+00
  4  14 1.259327e+00
  4  16 1.196053e+00
  4  18 1.049622e+00
  4  20 9.583687e-01
  4  22 9.798267e-01
  4  24 8.377680e-01
  4  26 8.491103e-01
  4  28 8.312977e-01
  4  30 8.026663e-01
  4  32 7.323593e-01
  4  34 7.587573e-01
  4  36 7.026750e-01
  4  38 6.834097e-01
  4  40 6.725117e-01
  4  42 6.375567e-01
  4  44 6.338997e-01
  4  46 6.279810e-01
  4  48 6.170903e-01
  4  50 5.949597e-01
  4  52 5.979833e-01
  4  54 5.422807e-01
  4  56 5.905737e-01
  4  58 5.580710e-01
  4  60 5.430477e-01
  4  62 5.291253e-01
  4  64 5.684173e-01
  4  66 5.453507e-01
  4  68 5.541363e-01
  4  70 5.518510e-01
  4  72 5.293730e-01
  4  74 5.088307e-01
  4  76 4.965080e-01
  4  78 4.978500e-01
  4  80 4.986683e-01
  4  82 4.843333e-01
  4  84 4.538617e-01
  4  86 4.680660e-01
  4  88 4.526840e-01
  4  90 4.784150e-01
  4  92 4.560283e-01
  4  94 4.066367e-01
  4  96 3.640090e-01
  4  98 4.349923e-01
  4 100 6.720633e-01
  5   1 6.510750e-01
  5   3 2.963187e+00
  5   5 9.428720e+01
  5   7 4.453563e+00
  5   9 2.069043e+00
  5  11 1.740480e+00
  5  13 1.441800e+00
  5  15 1.232857e+00
  5  17 1.163300e+00
  5  19 1.047035e+00
  5  21 9.775693e-01
  5  23 9.328903e-01
  5  25 8.813770e-01
  5  27 8.327323e-01
  5  29 8.263667e-01
  5  31 7.787560e-01
  5  33 7.348037e-01
  5  35 7.426197e-01
  5  37 6.920913e-01
  5  39 6.644337e-01
  5  41 6.628217e-01
  5  43 6.442027e-01
  5  45 6.247797e-01
  5  47 6.225143e-01
  5  49 6.224090e-01
  5  51 6.128830e-01
  5  53 5.717253e-01
  5  55 5.959563e-01
  5  57 5.567043e-01
  5  59 5.705747e-01
  5  61 5.358437e-01
  5  63 5.762547e-01
  5  65 5.846927e-01
  5  67 5.748560e-01
  5  69 5.497463e-01
  5  71 5.286593e-01
  5  73 5.283783e-01
  5  75 5.047860e-01
  5  77 5.023257e-01
  5  79 4.936410e-01
  5  81 4.780560e-01
  5  83 4.483647e-01
  5  85 4.777453e-01
  5  87 4.725363e-01
  5  89 4.935897e-01
  5  91 4.496440e-01
  5  93 4.066710e-01
  5  95 3.769443e-01
  5  97 4.492413e-01
  5  99 6.806557e-01
  6   0 1.801830e-01
  6   2 8.673753e-01
  6   4 3.117263e+00
  6   6 9.440980e+01
  6   8 4.381740e+00
  6  10 2.001023e+00
  6  12 1.747323e+00
  6  14 1.397940e+00
  6  16 1.176130e+00
  6  18 1.148273e+00
  6  20 1.036296e+00
  6  22 9.311343e-01
  6  24 9.357437e-01
  6  26 8.469810e-01
  6  28 8.053307e-01
  6  30 8.261897e-01
  6  32 7.473550e-01
  6  34 7.238517e-01
  6  36 7.418183e-01
  6  38 7.043860e-01
  6  40 6.611603e-01
  6  42 6.735757e-01
  6  44 6.339283e-01
  6  46 6.229940e-01
  6  48 6.199920e-01
  6  50 5.877750e-01
  6  52 5.959810e-01
  6  54 5.725207e-01
  6  56 5.901177e-01
  6  58 5.388130e-01
  6  60 5.707367e-01
  6  62 5.287220e-01
  6  64 5.616850e-01
  6  66 5.631087e-01
  6  68 5.611193e-01
  6  70 5.495073e-01
  6  72 5.244080e-01
  6  74 5.091890e-01
  6  76 4.925707e-01
  6  78 5.063363e-01
  6  80 5.101613e-01
  6  82 4.734893e-01
  6  84 4.490923e-01
  6  86 4.767957e-01
  6  88 4.670623e-01
  6  90 4.813587e-01
  6  92 4.472340e-01
  6  94 4.071750e-01
  6  96 3.646370e-01
  6  98 4.376750e-01
  6 100 6.757170e-01
  7   1 4.254157e-01
  7   3 1.000725e+00
  7   5 3.266887e+00
  7   7 9.445270e+01
  7   9 4.318857e+00
  7  11 2.015833e+00
  7  13 1.719147e+00
  7  15 1.375897e+00
  7  17 1.185367e+00
  7  19 1.119067e+00
  7  21 1.029365e+00
  7  23 9.365630e-01
  7  25 9.347397e-01
  7  27 8.379267e-01
  7  29 8.262520e-01
  7  31 7.906480e-01
  7  33 7.610740e-01
  7  35 7.207233e-01
  7  37 7.275897e-01
  7  39 6.851653e-01
  7  41 6.575997e-01
  7  43 6.738533e-01
  7  45 6.318467e-01
  7  47 6.261803e-01
  7  49 6.085423e-01
  7  51 6.173710e-01
  7  53 5.609803e-01
  7  55 5.938663e-01
  7  57 5.630313e-01
  7  59 5.644090e-01
  7  61 5.408533e-01
  7  63 5.823220e-01
  7  65 5.755253e-01
  7  67 5.606123e-01
  7  69 5.625353e-01
  7  71 5.346500e-01
  7  73 5.186813e-01
  7  75 5.000697e-01
  7  77 5.131333e-01
  7  79 5.088173e-01
  7  81 4.851997e-01
  7  83 4.599233e-01
  7  85 4.926870e-01
  7  87 4.709360e-01
  7  89 4.899390e-01
  7  91 4.494087e-01
  7  93 4.015830e-01
  7  95 3.750840e-01
  7  97 4.525527e-01
  7  99 6.898903e-01
  8   0 1.062157e-01
  8   2 5.573123e-01
  8   4 1.122103e+00
  8   6 3.351857e+00
  8   8 9.443793e+01
  8  10 4.297127e+00
  8  12 1.986833e+00
  8  14 1.679203e+00
  8  16 1.360663e+00
  8  18 1.169160e+00
  8  20 1.104923e+00
  8  22 1.025800e+00
  8  24 9.226013e-01
