# O+CO2(ji)->O+CO2(jf) molscat cross sections, CS8_JMAX100 approx. (written on 04/29/2019);
# E=4240.000000 (1/cm) = 0.525692996947 eV
# ji  jf sigma(ji,jf) (1e-16 cm^2)
  0   0 1.493341e+02
  0   2 1.808017e+01
  0   4 5.786070e+00
  0   6 3.824933e+00
  0   8 2.837650e+00
  0  10 1.997097e+00
  0  12 2.107787e+00
  0  14 1.800543e+00
  0  16 1.416217e+00
  0  18 1.722553e+00
  0  20 1.353570e+00
  0  22 1.116284e+00
  0  24 1.350053e+00
  0  26 1.066117e+00
  0  28 8.904477e-01
  0  30 1.042600e+00
  0  32 9.050620e-01
  0  34 7.135357e-01
  0  36 7.949450e-01
  0  38 7.822047e-01
  0  40 6.000340e-01
  0  42 6.165067e-01
  0  44 6.800107e-01
  0  46 5.550870e-01
  0  48 4.806657e-01
  0  50 5.353337e-01
  0  52 5.067387e-01
  0  54 4.186827e-01
  0  56 4.224110e-01
  0  58 4.385253e-01
  0  60 3.849313e-01
  0  62 3.470663e-01
  0  64 3.553957e-01
  0  66 3.343433e-01
  0  68 2.925773e-01
  0  70 2.797593e-01
  0  72 2.824700e-01
  0  74 2.692043e-01
  0  76 2.246887e-01
  0  78 2.096997e-01
  0  80 2.029633e-01
  0  82 1.899817e-01
  0  84 1.674147e-01
  0  86 1.496087e-01
  0  88 1.400740e-01
  0  90 1.125573e-01
  0  92 7.300160e-02
  0  94 3.033117e-02
  0  96 6.739388e-03
  0  98 7.005446e-04
  0 100 2.693370e-05
  1   1 1.562897e+02
  1   3 1.303699e+01
  1   5 5.086040e+00
  1   7 3.403797e+00
  1   9 2.451267e+00
  1  11 2.093377e+00
  1  13 2.008873e+00
  1  15 1.657570e+00
  1  17 1.610527e+00
  1  19 1.607740e+00
  1  21 1.250400e+00
  1  23 1.271677e+00
  1  25 1.242637e+00
  1  27 9.882527e-01
  1  29 9.762257e-01
  1  31 1.002199e+00
  1  33 8.457043e-01
  1  35 7.548653e-01
  1  37 7.902523e-01
  1  39 7.178293e-01
  1  41 6.074677e-01
  1  43 6.353953e-01
  1  45 6.123103e-01
  1  47 5.244920e-01
  1  49 5.188370e-01
  1  51 5.265247e-01
  1  53 4.732970e-01
  1  55 4.318573e-01
  1  57 4.379623e-01
  1  59 4.131973e-01
  1  61 3.690777e-01
  1  63 3.501513e-01
  1  65 3.411683e-01
  1  67 3.138327e-01
  1  69 2.886633e-01
  1  71 2.809223e-01
  1  73 2.732607e-01
  1  75 2.461563e-01
  1  77 2.211287e-01
  1  79 2.084550e-01
  1  81 1.956943e-01
  1  83 1.791280e-01
  1  85 1.573607e-01
  1  87 1.505673e-01
  1  89 1.288515e-01
  1  91 9.224907e-02
  1  93 4.400304e-02
  1  95 1.138084e-02
  1  97 1.433309e-03
  1  99 6.980514e-05
  2   0 3.618030e+00
  2   2 1.554237e+02
  2   4 1.152957e+01
  2   6 4.708380e+00
  2   8 3.035860e+00
  2  10 2.415763e+00
  2  12 2.069427e+00
  2  14 1.903910e+00
  2  16 1.725143e+00
  2  18 1.572173e+00
  2  20 1.465563e+00
  2  22 1.352173e+00
  2  24 1.220320e+00
  2  26 1.146429e+00
  2  28 1.058215e+00
  2  30 9.623367e-01
  2  32 9.371550e-01
  2  34 8.505107e-01
  2  36 7.632287e-01
  2  38 7.550760e-01
  2  40 7.164513e-01
  2  42 6.405953e-01
  2  44 6.244817e-01
  2  46 5.828613e-01
  2  48 5.504360e-01
  2  50 5.246853e-01
  2  52 4.910643e-01
  2  54 4.691020e-01
  2  56 4.441970e-01
  2  58 4.152580e-01
  2  60 3.885967e-01
  2  62 3.712250e-01
  2  64 3.448840e-01
  2  66 3.245777e-01
  2  68 3.095330e-01
  2  70 2.878050e-01
  2  72 2.695163e-01
  2  74 2.545300e-01
  2  76 2.359190e-01
  2  78 2.170290e-01
  2  80 2.048890e-01
  2  82 1.838457e-01
  2  84 1.673360e-01
  2  86 1.507397e-01
  2  88 1.411933e-01
  2  90 1.129736e-01
  2  92 7.336733e-02
  2  94 3.096865e-02
  2  96 6.949899e-03
  2  98 7.246357e-04
  2 100 2.784144e-05
  3   1 5.592433e+00
  3   3 1.551360e+02
  3   5 1.089490e+01
  3   7 4.182127e+00
  3   9 2.968440e+00
  3  11 2.400007e+00
  3  13 1.969713e+00
  3  15 1.921043e+00
  3  17 1.662387e+00
  3  19 1.473377e+00
  3  21 1.470570e+00
  3  23 1.304237e+00
  3  25 1.156551e+00
  3  27 1.188063e+00
  3  29 1.045731e+00
  3  31 9.336537e-01
  3  33 9.611667e-01
  3  35 8.494583e-01
  3  37 7.596517e-01
  3  39 7.662113e-01
  3  41 7.147513e-01
  3  43 6.392413e-01
  3  45 6.186243e-01
  3  47 6.094277e-01
  3  49 5.627993e-01
  3  51 5.020030e-01
  3  53 4.797167e-01
  3  55 4.696533e-01
  3  57 4.209967e-01
  3  59 3.906760e-01
  3  61 3.837690e-01
  3  63 3.622920e-01
  3  65 3.360307e-01
  3  67 3.217270e-01
  3  69 3.087277e-01
  3  71 2.819413e-01
  3  73 2.590170e-01
  3  75 2.424320e-01
  3  77 2.319160e-01
  3  79 2.137190e-01
  3  81 1.944913e-01
  3  83 1.757863e-01
  3  85 1.584493e-01
  3  87 1.514627e-01
  3  89 1.301591e-01
  3  91 9.317377e-02
  3  93 4.497251e-02
  3  95 1.184652e-02
  3  97 1.505241e-03
  3  99 7.320362e-05
  4   0 6.440810e-01
  4   2 6.413600e+00
  4   4 1.550900e+02
  4   6 1.024744e+01
  4   8 4.099177e+00
  4  10 2.908803e+00
  4  12 2.323210e+00
  4  14 1.975997e+00
  4  16 1.813243e+00
  4  18 1.601627e+00
  4  20 1.488360e+00
  4  22 1.400440e+00
  4  24 1.237237e+00
  4  26 1.193743e+00
  4  28 1.151307e+00
  4  30 1.009563e+00
  4  32 9.478587e-01
  4  34 9.368317e-01
  4  36 8.387927e-01
  4  38 7.673630e-01
  4  40 7.534797e-01
  4  42 7.023223e-01
  4  44 6.434967e-01
  4  46 6.230747e-01
  4  48 6.030070e-01
  4  50 5.415353e-01
  4  52 4.996397e-01
  4  54 4.844693e-01
  4  56 4.463577e-01
  4  58 4.032593e-01
  4  60 3.901830e-01
  4  62 3.741710e-01
  4  64 3.489847e-01
  4  66 3.302377e-01
  4  68 3.177263e-01
  4  70 2.982227e-01
  4  72 2.721670e-01
  4  74 2.546603e-01
  4  76 2.363110e-01
  4  78 2.206703e-01
  4  80 2.053563e-01
  4  82 1.846533e-01
  4  84 1.677087e-01
  4  86 1.515550e-01
  4  88 1.415320e-01
  4  90 1.138233e-01
  4  92 7.477477e-02
  4  94 3.200630e-02
  4  96 7.306816e-03
  4  98 7.723297e-04
  4 100 3.004250e-05
  5   1 1.390687e+00
  5   3 6.944630e+00
  5   5 1.549500e+02
  5   7 1.001404e+01
  5   9 4.065400e+00
  5  11 2.773040e+00
  5  13 2.247637e+00
  5  15 1.881333e+00
  5  17 1.763370e+00
  5  19 1.640337e+00
  5  21 1.431187e+00
